Duration	Ch2	Ch4	Ch6	Ch8	Ch7	Ch2+Ch3	Ch3+Ch4	Ch3+Ch6	Ch3+Ch8	Ch3+Ch7	Ch3
0.124	4641.645	4641.645	4641.645	4641.645	2773.666	1512.174	735.871	8.086	0.000	32.346	38944.535	0.598	1.000
0.118	5206.145	5206.145	5206.145	5206.145	2875.289	1786.422	791.130	34.027	0.000	8.507	39675.586	0.552	1.000
0.124	5343.482	5343.482	5343.482	5343.482	2929.258	1512.913	885.215	16.095	0.000	56.332	39311.608	0.548	1.000
0.112	4848.765	4848.765	4848.765	4848.765	2713.529	1494.665	711.745	8.897	0.000	17.794	38914.672	0.560	1.000
0.120	4698.639	4698.639	4698.639	4698.639	2466.367	1613.589	610.321	16.721	0.000	41.803	38625.819	0.525	1.000
0.122	5209.498	5209.498	5209.498	5209.498	2768.056	1690.229	743.047	16.331	0.000	40.827	38924.257	0.531	1.000
0.123	5336.813	5336.813	5336.813	5336.813	2798.573	1724.702	715.914	48.812	0.000	89.489	39481.027	0.524	1.000
0.124	5139.856	5139.856	5139.856	5139.856	3070.983	1672.878	565.707	0.000	0.000	40.408	39049.972	0.597	1.000
0.116	5462.200	5462.200	5462.200	5462.200	2498.483	1792.015	749.545	25.846	0.000	43.077	38287.092	0.457	1.000
0.101	5287.001	5287.001	5287.001	5287.001	2791.458	1686.711	680.603	29.591	0.000	69.047	39731.420	0.528	1.000
0.122	5390.090	5390.090	5390.090	5390.090	2662.378	1764.029	784.013	24.500	0.000	49.001	39037.318	0.494	1.000
0.120	5016.722	5016.722	5016.722	5016.722	2796.343	1769.626	684.478	0.000	0.000	41.736	38138.776	0.557	1.000
0.123	5894.223	5894.223	5894.223	5894.223	2808.711	1782.921	871.108	32.565	0.000	56.988	39354.522	0.477	1.000
0.117	4752.154	4752.154	4752.154	4752.154	2667.725	1535.443	763.433	25.734	0.000	60.045	38506.172	0.561	1.000
0.119	5103.673	5103.673	5103.673	5103.673	3109.134	1516.855	745.857	8.380	0.000	33.522	38868.369	0.609	1.000
0.114	5060.911	5060.911	5060.911	5060.911	2490.849	1637.095	695.325	8.802	0.000	70.413	38982.220	0.492	1.000
0.122	4808.619	4808.619	4808.619	4808.619	2695.120	1433.575	581.622	16.384	0.000	40.959	38870.353	0.560	1.000
0.124	5022.555	5022.555	5022.555	5022.555	2651.909	1599.181	707.176	32.144	0.000	48.217	39304.504	0.528	1.000
0.120	4808.611	4808.611	4808.611	4808.611	2825.163	1441.750	616.702	8.334	0.000	50.003	38285.544	0.588	1.000
0.125	4803.237	4803.237	4803.237	4803.237	2785.877	1545.041	632.426	16.011	0.000	72.049	38738.103	0.580	1.000
0.119	5224.200	5224.200	5224.200	5224.200	2675.194	1749.813	740.305	16.825	8.413	58.888	39976.490	0.512	1.000
0.120	5180.307	5180.307	5180.307	5180.307	2781.708	1707.336	549.679	33.314	0.000	58.299	40018.289	0.537	1.000
0.119	5107.956	5107.956	5107.956	5107.956	2714.128	1601.504	640.602	59.003	0.000	75.861	38714.257	0.531	1.000
0.122	4976.362	4976.362	4968.137	4968.137	2920.014	1603.951	690.933	16.451	0.000	57.578	39712.194	0.587	0.998
0.119	5304.709	5304.709	5304.709	5304.709	2933.983	1757.027	664.139	25.220	0.000	92.475	38015.681	0.553	1.000
0.118	5444.034	5444.034	5444.034	5444.034	2994.219	1735.286	833.618	17.013	0.000	76.557	38193.302	0.550	1.000
0.122	5348.194	5348.194	5348.194	5348.194	2653.559	1889.531	805.104	16.431	0.000	98.584	39532.274	0.496	1.000
0.124	5450.849	5450.849	5450.849	5450.849	3022.890	1865.187	812.000	0.000	0.000	48.238	39064.416	0.555	1.000
0.118	5185.821	5185.821	5185.821	5185.821	2753.908	1711.660	720.253	33.894	0.000	59.315	39105.497	0.531	1.000
0.126	5121.707	5121.707	5121.707	5121.707	2846.273	1704.593	650.124	15.857	0.000	23.785	39047.066	0.556	1.000
0.122	5115.379	5115.379	5115.379	5115.379	2684.958	1666.809	615.816	32.844	0.000	32.844	39001.688	0.525	1.000
0.120	5089.230	5089.230	5089.230	5089.230	3066.909	1512.563	760.460	8.357	0.000	41.783	39234.704	0.603	1.000
0.119	5266.699	5266.699	5266.699	5266.699	2838.491	1699.745	711.716	16.746	0.000	25.119	38474.533	0.539	1.000
0.115	4668.340	4668.340	4668.340	4668.340	2672.581	1518.512	546.664	17.354	0.000	26.032	38370.628	0.572	1.000
0.119	5085.720	5085.720	5085.720	5085.720	2790.841	1563.544	739.741	58.843	0.000	33.625	37869.697	0.549	1.000
0.123	5321.858	5321.858	5321.858	5321.858	2644.654	1692.579	756.778	16.275	0.000	65.099	39214.118	0.497	1.000
0.116	5002.389	5002.389	5002.389	5002.389	2786.798	1722.276	536.588	34.619	0.000	51.928	38469.927	0.557	1.000
